Square Feet,Number of Bedrooms,Number of Bathrooms,Year Built,Neighborhood,Garage Spaces,Lot Size,City,Price
2825,1,2.926628911008092,1958,Rural,2,0.13172000416314072,New York,283793097.18914133
2357,4,1.7368947221464435,1969,Suburban,0,0.4555408770727011,Kansas City,238577971.4895245
2916,4,1.3278383361044797,2005,Rural,0,0.9814974777741656,Kansas City,296897075.2640787
1963,4,3.383152675278569,1985,Suburban,0,0.1993080050098995,Los Angeles,197940276.4756954
2007,2,1.2969058702261205,1985,Suburban,2,0.19154659963566614,Houston,202085000.9384453
1372,3,1.8141441852387539,2022,Suburban,0,0.7760498597160616,Los Angeles,141371310.11247322
2587,1,3.5653282659923202,1971,Urban,2,0.38094552459420883,Kansas City,261222127.2429205
1493,3,2.0394078612360014,1950,Suburban,1,0.7455534555031452,Houston,153715722.86710843
2562,3,3.9191360485424833,2018,Rural,2,0.28000953049902705,Los Angeles,258108982.85613585
2692,4,3.939203004321579,2022,Urban,1,0.5140647947783467,Houston,272290764.1992158
1750,1,1.80482806136067,1986,Urban,0,0.3387608899740261,Kansas City,177064166.55447218
2179,3,1.1229346667496714,2021,Suburban,0,0.5063753933911782,Kansas City,220676097.06696212
1290,3,3.1151898526161372,1962,Urban,2,0.7921873833267734,Kansas City,133689576.15558009
2671,1,2.352959507945031,1992,Suburban,0,0.7858089464298955,New York,271410516.6952453
2167,4,1.3022585318787288,1986,Rural,0,0.5641950589063512,Los Angeles,220003644.68442267
1105,3,3.1225684569341285,1974,Urban,2,0.9355346593489459,Los Angeles,115846865.93101479
2443,2,1.0935247273357636,1970,Urban,0,0.3374056922034466,Kansas City,246434042.8155674
1669,3,3.6105900714767265,1990,Rural,1,0.31628021600730977,Los Angeles,169087195.3353973
2681,2,1.415957587339911,2022,Rural,1,0.6524257610578903,Kansas City,271593325.62433994
1001,4,1.3819356362401751,1991,Suburban,0,0.6591673307951101,Los Angeles,103859481.82669356
2968,3,1.5270168939057536,1991,Urban,0,0.1418860356084766,Houston,297933956.44508535
1588,1,3.8807990754761996,1951,Rural,1,0.6469999411482078,Los Angeles,162756059.63640177
1643,1,3.079508080761538,2017,Urban,0,0.43699254161411294,Kansas City,166795925.81412768
1089,3,3.4041146063909102,1957,Rural,1,0.7726982727885032,Los Angeles,113518799.95942184
2368,4,2.192904957198259,2010,Urban,2,0.8272950980907456,Houston,241405943.3622436
1349,4,2.008938182514867,1963,Rural,1,0.5969384375923329,Houston,138555362.5516503
2482,1,1.7034520203495098,1970,Urban,0,0.10153452835203858,Houston,249150431.5432864
2286,3,2.441944084937227,1973,Suburban,0,0.6727292291499779,Kansas City,232546791.95212018
2374,4,2.6554862006025055,1999,Urban,1,0.7739931516993409,New York,241809127.2235419
2131,1,2.8953245309582663,1994,Suburban,1,0.3240849396083628,Kansas City,215152574.0378637
2609,2,1.7713555119960835,2013,Suburban,0,0.51818140102671,Houston,263773758.66853324
2062,3,3.845962242708972,2013,Suburban,0,0.9691539610706095,Los Angeles,211534216.97355622
1908,2,1.5092754946214075,1975,Urban,0,0.36830399805469316,Houston,193094715.6523701
1158,2,3.8969595242992368,1981,Urban,2,0.3008379259375667,New York,117946461.59401028
2606,4,1.0445683675225115,2006,Suburban,2,0.2897693114302091,New York,262452189.18471524
1958,4,2.443377075450537,2002,Rural,1,0.6029207509185966,Houston,199322857.03525177
1311,4,2.0001035143496884,1982,Urban,1,0.9548083911772058,Kansas City,136449049.71946225
2264,3,2.3473702417907525,2001,Urban,2,0.6478211162803192,New York,230115158.34953588
2961,2,2.7119937369423672,1967,Urban,2,0.37299080821389397,Houston,298588353.57134014
1444,3,2.306767474038127,1984,Urban,1,0.6747128002607087,Kansas City,148311571.56185642
1297,4,2.2445405509047847,1961,Suburban,2,0.6623580678380087,Los Angeles,133730130.8805079
1951,2,3.1981702462399197,2000,Rural,1,0.6372326221566887,Kansas City,198761025.87925145
1035,3,3.057628825259394,1959,Rural,0,0.2434835861994718,New York,105416740.09289181
2107,3,3.4998138461075436,2001,Rural,1,0.6711101194104947,Kansas City,214598036.63551056
2475,1,1.7498769437184867,1983,Rural,2,0.48714800726304974,Kansas City,250356980.80709416
2909,3,2.828585529262191,2016,Suburban,2,0.11673285276073003,Los Angeles,291920808.1784983
2798,4,2.7555843561785616,1988,Urban,2,0.5857880384327456,Houston,283350609.0188771
2845,3,2.1092134326180663,1957,Urban,1,0.9903400706965758,Kansas City,290109891.36092925
2408,2,2.458172625708043,1978,Suburban,2,0.41476563175958525,Los Angeles,243423191.10572603
2195,3,1.941346429917186,1971,Urban,1,0.9690032964867924,New York,224920617.46467775
2399,1,1.4255331928509556,2019,Suburban,0,0.18658516749633508,Houston,241009840.8269455
2708,2,1.6414036319881986,2010,Rural,0,0.7592051042805756,New York,274884130.793802
2385,2,1.3165409392036032,1992,Suburban,2,0.2028969951965518,Houston,239908225.54642302
1558,1,3.0492087255703724,1998,Urban,1,0.3462144161997468,Kansas City,157954762.73541653
1890,4,2.9821821793274546,1978,Urban,1,0.613756751789912,Kansas City,192737447.4223991
1140,2,3.8518191147396186,1980,Urban,2,0.633501724579074,Houston,117811395.05650085
1886,4,3.189035240941724,2002,Rural,1,0.7976901855107541,New York,193152628.5706244
2941,2,1.1561375162683944,1983,Suburban,2,0.6537802665046953,New York,297795611.6462436
2141,2,3.6527355217868624,1987,Suburban,2,0.6342532339425047,New York,217865221.33384654
2300,4,3.5880254888371774,2006,Urban,0,0.9211177782902245,Kansas City,235159690.8031139
1725,2,2.329960962318096,1953,Suburban,2,0.5069446769882415,Houston,175699470.45711508
2243,4,2.7575891515837645,1951,Urban,1,0.30273920082554956,Houston,226600515.19049653
2928,1,3.9282349974175563,1961,Suburban,2,0.24560972652126722,New York,294722666.2574127
2049,4,2.596913091544499,1984,Rural,0,0.4599951371285498,Kansas City,207789744.16750857
1520,1,3.7159654851282693,2019,Rural,0,0.7414774796743262,Houston,156056084.80975625
2806,2,1.2491162734305594,2021,Suburban,1,0.13828913643691082,Houston,281515129.40269184
1009,4,1.5731556061260485,1970,Rural,2,0.21614804785846553,New York,102603726.90975177
1983,2,2.3222648303239533,2010,Rural,1,0.1955021140932755,New York,199636680.43274066
1377,4,2.754270425011914,1984,Rural,1,0.6267251377463129,Houston,141455195.97060746
2656,1,3.4486835555884006,1997,Urban,2,0.31857818547813965,Kansas City,267671542.19405982
2660,1,3.9647863454295607,1964,Suburban,0,0.24963348547125686,Los Angeles,267890526.40326348
1681,4,2.1665544894223494,2020,Suburban,1,0.6334936477687201,Houston,171664959.82555026
1583,1,1.1422469084202547,1964,Urban,1,0.7851789239071413,Houston,162676563.13766724
1151,2,3.4035145098859747,1955,Urban,0,0.39893942480739797,Kansas City,117789960.71227843
1719,2,2.813142157248424,2017,Rural,2,0.6203841451089366,Houston,175382906.3873383
2072,3,1.595628576604605,1971,Suburban,2,0.18831197187951418,Los Angeles,208711232.0026429
2177,1,2.4844853698642604,1981,Urban,2,0.941671927411813,Kansas City,222894696.0397989
1858,2,3.2269307366011732,1971,Rural,0,0.4032065667832956,Los Angeles,188418052.6391616
2316,4,3.3112353612059313,1976,Suburban,1,0.9977551238561511,Los Angeles,237292118.2713712
2603,1,2.498855235996286,1964,Rural,0,0.9807289802648038,Houston,265736059.04402375
1049,2,1.9156435903865774,1993,Suburban,1,0.8009411044022303,Los Angeles,109318378.79129013
1663,1,3.9212277461154805,1958,Rural,1,0.11806038586627005,Houston,167579394.01029003
1530,4,2.9900878328694787,1983,Suburban,2,0.589127428345927,Houston,156609893.72919482
2635,2,2.2247125580388962,2022,Suburban,2,0.17815277839601035,Kansas City,264702617.33383298
2083,3,1.8413896726139574,1964,Suburban,2,0.9056242233653645,Kansas City,213451225.34227288
2190,3,3.1933089490106865,2011,Suburban,0,0.8106726273826625,Kansas City,223502861.3080891
2225,1,1.726550336781303,1994,Rural,2,0.9751063389361146,Houston,227740022.96993917
1856,4,1.5151299669210645,2021,Urban,0,0.6475446578348159,Los Angeles,189161358.03669316
1145,2,2.589501666886211,2007,Suburban,2,0.5699555240359042,Los Angeles,117763990.24519598
1914,4,1.8699621779324256,1968,Suburban,2,0.5670764703499489,Kansas City,194890629.51509467
2699,2,2.8867154347708452,1965,Suburban,2,0.4478035370089104,Kansas City,272785521.3426523
2993,1,1.3538160246227005,1957,Suburban,0,0.5218210605062269,Houston,302390641.50437784
1992,2,2.964823313701965,1982,Rural,1,0.6718713248218153,New York,203106718.37263674
2462,4,1.8498895839931067,1967,Urban,0,0.9396528468006494,New York,251517005.95280272
1241,4,1.0007288033035382,1984,Urban,0,0.6362959044304279,Houston,127751534.1823999
1580,1,1.3808081730225292,1992,Urban,0,0.8714043480856305,New York,162665582.35340485
1686,4,3.8008461335052823,1999,Rural,1,0.8765019201722506,New York,173607573.06087413
2584,2,3.6020639173460736,1952,Urban,0,0.5669494082634333,New York,261959901.83511811
1482,1,1.7008270961087106,2008,Rural,2,0.4127226773478595,Kansas City,150556175.41894743
2131,2,3.3351157136364735,1977,Rural,1,0.6756164859988729,Los Angeles,217078216.1085171
2249,4,2.8257147795219226,1995,Suburban,0,0.5012896077233585,Los Angeles,227958376.64708096
1672,1,3.912714134349608,2013,Rural,0,0.17329678058973963,Kansas City,168459937.4630249
1630,2,2.1208169786021775,2019,Urban,1,0.4400281903891903,Kansas City,165499202.2253411
1660,4,3.044381837551514,1996,Urban,0,0.9946649242443925,Kansas City,171536653.25903833
1661,4,1.1906071672717558,1963,Urban,1,0.1436606830236585,New York,167427598.9526637
2455,3,2.1887420404492177,1956,Suburban,2,0.727000220710834,Houston,249824156.75658786
1804,4,3.8914529835645415,1980,Suburban,0,0.8570698345641223,Houston,185392208.14658794
2678,2,2.6169426233503614,2000,Suburban,0,0.6838533131278408,New York,271630537.2623905
1418,1,1.8636385100045336,1978,Rural,2,0.612773408046961,New York,145318639.92848516
1987,3,1.3608128893858207,1964,Urban,0,0.7367989752808818,Kansas City,202931055.84310836
2478,4,3.1105850205445913,1974,Rural,0,0.48640846356969014,Kansas City,250910336.19438928
2183,4,2.9345681302891804,2010,Rural,1,0.18222556357798908,Los Angeles,219716220.42766166
2546,4,2.121816140811324,1990,Urban,0,0.9661345788730435,Kansas City,259954809.10492608
1649,2,3.8528240555975026,2018,Suburban,2,0.48907069298577655,New York,167799315.2690987
1968,3,1.0666084389635508,1953,Urban,0,0.6988503134512158,Los Angeles,200874247.20017835
1589,2,1.9111715548954775,2006,Rural,1,0.5781793932003657,Kansas City,162139234.832619
2100,3,3.7632084588987444,1980,Rural,2,0.1492057647797991,Los Angeles,211433269.45831642
1508,1,1.9628063149583213,1952,Suburban,2,0.9574719408932847,Los Angeles,156179570.1780883
1440,2,1.7567585015655112,2016,Rural,2,0.813283503502891,Kansas City,148373174.40513188
2277,2,2.6026612297937417,1999,Rural,2,0.23418810502245543,Houston,229326140.1173468
1920,1,3.471405249761614,1966,Urban,1,0.9834839886594401,New York,197532775.33702934
1769,3,1.3094402826350833,2009,Suburban,1,0.7632112349545371,New York,181054264.1959703
2343,4,3.8290621289372084,2015,Urban,1,0.525089485385478,Los Angeles,237472627.08659768
2826,1,3.3852186435434923,1973,Urban,1,0.6502330509036159,Houston,286425056.6527839
1262,4,1.543750766654656,1981,Urban,0,0.1960630138131378,Houston,127706096.37656479
2620,4,3.136023883594488,1968,Rural,1,0.6043703590140499,Kansas City,265752053.58633986
2681,1,2.1548761679126716,2015,Rural,0,0.16629496481535347,Kansas City,269183090.5366702
2858,3,2.206884034228956,2009,Suburban,2,0.5903697314073718,New York,289177364.959604
2577,4,3.349870277316599,2015,Rural,0,0.5974261198865068,Kansas City,261178370.87023127
2397,1,3.8883544239421965,1964,Suburban,0,0.8869949066446695,Kansas City,244771601.11501902
1636,2,1.3799676185415817,1984,Urban,0,0.7525517502450646,Los Angeles,167761256.32261595
2190,2,2.2618907106364583,2018,Urban,1,0.32459715299360803,Houston,220937627.56826577
2960,2,2.4428248242529107,1976,Rural,1,0.8995835279690712,Houston,301036129.50166434
2776,1,2.1289354508649927,1956,Rural,2,0.6159183983632052,Kansas City,281264262.1506309
1458,2,2.089567371148675,1955,Suburban,1,0.6457415307166303,Kansas City,149645425.2064193
1998,4,1.1568060026847897,1982,Rural,0,0.2520832322999605,Kansas City,201552176.61170116
2303,2,3.05661586168787,2007,Rural,1,0.8719962363722026,New York,235089227.37148762
1699,2,2.3086432513601363,1998,Rural,1,0.9378686035148895,New York,175007491.26142648
1301,4,1.5843814079317804,1966,Urban,0,0.7974915845454174,Los Angeles,134691286.52832198
2554,2,3.448100506906205,1991,Rural,2,0.9466772073805055,New York,260691993.57492048
2603,4,3.4076822444548838,2021,Rural,1,0.37206991371011133,Houston,262645925.73688468
2241,2,2.459174884266681,1989,Urban,2,0.8750072515264941,New York,228969474.37395248
2125,4,1.8953519834432817,1995,Urban,0,0.5400038285773683,Houston,215682170.54164508
1553,2,2.914278177389357,2020,Urban,1,0.24752548264922644,New York,156891198.27655032
1287,4,1.8644564073322092,2019,Urban,2,0.701920539130061,New York,132609436.92620023
2190,1,1.708023790971136,2017,Rural,2,0.715708243635291,Los Angeles,222826643.00249928
1620,4,3.19154396207898,1950,Rural,0,0.3582320623810211,Kansas City,164595526.10906103
2005,2,1.120975719162852,2001,Rural,1,0.12474399846481306,Kansas City,201437793.17126128
1035,2,1.2843054131037819,1984,Suburban,2,0.27986253317700704,Kansas City,105330635.57186781
1743,3,1.0203645220707693,2018,Urban,2,0.4597997929064981,Los Angeles,176890526.3036878
2764,4,1.4588295594262783,1954,Rural,2,0.2508066199538817,Houston,278348445.3167264
1352,1,1.2069700261313785,1966,Rural,2,0.2746269534156438,New York,137038657.51903808
2699,4,3.9874071033397556,2002,Rural,2,0.45225159794404257,Los Angeles,272805313.5224707
2922,4,1.8664299098622688,2001,Urban,2,0.9656079528777043,Houston,297518022.00762814
1072,1,1.447804038007742,1963,Urban,2,0.7878191638668836,Los Angeles,111637681.12218499
1647,4,1.7229887739877539,1978,Urban,2,0.3877735611039077,Los Angeles,167233091.96356863
2376,1,3.8083767146204037,1957,Rural,2,0.9564436620266934,Houston,243087846.56373
2914,1,2.560480669073187,1950,Urban,2,0.6810821130328594,Kansas City,295452446.61534476
2093,4,2.0944542889235707,1978,Rural,1,0.5099046801761261,New York,212451607.47254992
1424,4,3.620174373727658,1985,Suburban,0,0.5214701790596323,Kansas City,145668863.97332773
1998,2,2.1849708116470974,2000,Urban,0,0.46967002105185274,Los Angeles,202527222.9161328
1707,2,2.0050257098730873,1986,Urban,0,0.3096928472913457,Houston,172683841.1646972
2804,3,1.6218475676492066,2018,Rural,2,0.4479689729923352,Los Angeles,282976483.43253535
1560,3,2.1333904717282346,2002,Urban,0,0.5751067456390533,Kansas City,159290538.0135749
1827,4,1.950053068050778,2001,Urban,2,0.575224615657199,Kansas City,186072377.0583898
2665,1,3.031911877894423,1961,Rural,1,0.7855632119912662,Kansas City,271035209.4507984
1955,3,1.8687481140121813,2001,Rural,0,0.4229180714416173,New York,198014746.46575898
1516,4,2.7315992392676844,1950,Rural,1,0.7451182263735572,Kansas City,156115461.07481286
1427,3,1.197676495095918,1956,Suburban,1,0.6202826548918162,New York,146396239.0115913
2562,1,1.5738674700895432,1966,Rural,2,0.965660864074151,New York,261521344.38062748
1159,4,2.2222158148340463,1992,Urban,0,0.44675643343058447,Kansas City,118655448.35326548
1148,1,3.8108477617260865,2020,Suburban,1,0.9110948178347112,Houston,119726287.67130302
1775,4,2.131755957147086,1966,Rural,0,0.8385782925684605,Los Angeles,182337773.15962836
2253,3,2.9922223635995024,2008,Suburban,1,0.6738978561305112,Los Angeles,229138905.95792252
2735,2,1.7652616672641943,1952,Suburban,1,0.6890630200679055,New York,277552709.72538435
2585,3,1.3811007279196952,1978,Urban,2,0.1761849411457696,New York,259899507.26032284
1066,3,1.1756098002401503,1971,Suburban,0,0.9552021450340891,New York,111874181.46018846
2013,2,1.9162404956282542,1987,Rural,2,0.19624245714616953,Los Angeles,202744930.32290295
2835,2,1.472983080390724,2003,Suburban,2,0.6069099778691563,New York,286885023.6203751
1380,4,1.5220313440483726,1999,Suburban,2,0.3970637204042391,Houston,140459470.9528248
1057,4,3.2822779251608503,2018,Urban,2,0.4868667804608666,Houston,108645504.7466914
2282,1,1.0475142128346226,1979,Urban,2,0.6491647097531353,New York,231834387.11472827
1341,1,2.6734303772063033,1972,Rural,1,0.9179662400940894,Los Angeles,139215338.47876093
2861,3,2.1383841417803944,1996,Urban,0,0.5118104112150713,Kansas City,289104430.8667089
2153,2,2.5196499997256416,1970,Rural,0,0.988956599775797,Los Angeles,220798756.74885842
1726,1,2.6884907116438086,1969,Rural,2,0.6335308588163497,Kansas City,176329291.09745502
2195,3,1.9401030833718345,1972,Urban,0,0.24449854837795704,Kansas City,221273000.47314265
1769,2,1.8853265805528558,2017,Suburban,1,0.27100836534812706,New York,178546441.32028207
1613,4,3.200205548004717,1970,Urban,2,0.7444999320303259,Houston,165767515.07625198
2232,3,3.6138309643634714,1970,Suburban,1,0.1453580148190436,New York,224632827.39642248
2826,4,1.5777448973755837,1950,Suburban,1,0.5323074186000042,Kansas City,285964867.9603032
1353,1,1.292856281605447,1964,Rural,2,0.23339719882316495,New York,136948950.21523625
2494,1,3.693387419176078,1966,Rural,1,0.4898967716600605,Kansas City,252481487.9147385
2821,2,2.049686390942196,2000,Urban,2,0.7749256798645475,New York,286383354.8786434
1115,3,2.6539521719884425,2012,Suburban,1,0.5129316354172908,Houston,114488704.5899856
2287,4,2.0786294335600104,1963,Urban,0,0.2471059980828343,Houston,230591427.19793117
1661,2,1.377407009038154,2008,Rural,0,0.3267328333209782,Los Angeles,168011969.69228274
