Square Feet,Year Built,Garage Spaces,Lot Size,,City,Neighborhood,Number of Bedrooms,Number of Bathrooms,,Price
2561,1987,2,0.135230962,,Los Angeles,Rural,3,3.404927769,,257401524.4
2671,1994,2,0.1329092,,Los Angeles,Suburban,4,2.324602031,,268323891.2
1302,2000,2,0.783292074,,Houston,Urban,4,2.471840728,,134656848.4
1743,1991,1,0.597132839,,Kansas City,Urban,4,3.546302756,,177931636.9
2904,1973,0,0.805233392,,Kansas City,Suburban,1,3.118174344,,294960030
1587,1979,2,0.727747309,,New York,Urban,2,2.471363226,,162884088.8
1986,1986,1,0.916755714,,Los Angeles,Suburban,3,1.773086945,,203671760.1
2863,2002,1,0.897241862,,New York,Urban,1,3.654780241,,291235317.8
1344,2012,0,0.809494656,,Los Angeles,Urban,3,2.731061205,,138857302.9
1813,1960,2,0.527670244,,New York,Rural,1,1.66344283,,184468109.4
2987,1972,1,0.377313767,,New York,Rural,1,1.807359258,,301047120.8
1800,1999,2,0.556324109,,Houston,Suburban,4,3.409399267,,183397325.5
2024,2004,2,0.551864447,,Kansas City,Urban,4,1.132436686,,205579255
2170,2004,2,0.649247994,,Kansas City,Urban,1,3.976276561,,220729460.7
2310,1953,1,0.267487811,,Kansas City,Urban,4,1.391055039,,233011768.2
2999,2003,2,0.690057892,,Houston,Rural,1,3.388205576,,303794404.9
2677,2010,0,0.510940832,,Kansas City,Suburban,2,2.18432595,,270583528.6
2076,1954,1,0.658184349,,Houston,Suburban,4,2.47664855,,211641670.4
2327,1967,1,0.315644341,,Los Angeles,Suburban,4,3.641951732,,235051368.1
2092,1993,2,0.490955404,,Houston,Urban,4,2.238733569,,212212682
1360,1980,2,0.289181093,,New York,Suburban,2,2.612481261,,137996841.6
2625,1970,2,0.887774641,,New York,Rural,1,1.147898987,,267379965.6
2981,1996,1,0.539164941,,Los Angeles,Rural,3,1.007042422,,301176352.9
2243,1979,0,0.302483274,,Los Angeles,Suburban,4,1.734399619,,226362496.3
2985,2004,0,0.137087826,,New York,Urban,1,3.041749279,,299558570.3
2009,2017,1,0.708164798,,Kansas City,Rural,2,1.36379468,,204693108.6
1703,2018,0,0.293180243,,Kansas City,Rural,3,1.341285876,,172041497.7
2989,1990,2,0.990623973,,Kansas City,Urban,4,2.232881824,,304425586
1574,1994,1,0.580330336,,Los Angeles,Urban,2,2.943511116,,160787415
2608,1979,0,0.360079297,,New York,Suburban,2,3.136215977,,263155612.7
2184,1994,1,0.69190969,,Houston,Rural,3,1.535352022,,222289699.9
2704,1994,0,0.347697931,,Los Angeles,Rural,1,1.238764442,,272426397
2112,1994,1,0.838246865,,New York,Suburban,4,3.821191102,,216042823.7
1687,2004,0,0.377412446,,Kansas City,Suburban,4,1.781999148,,171015712.2
1780,2008,1,0.989422959,,Kansas City,Rural,1,3.560039493,,183359117.8
1584,1954,1,0.644630307,,Kansas City,Rural,1,3.590474351,,162307437.1
2780,1981,1,0.859970034,,New York,Urban,1,3.317567775,,282828667.8
1588,1955,1,0.165533923,,Kansas City,Urban,3,1.50650082,,160250657.2
2182,1975,1,0.413469476,,New York,Rural,3,3.465404378,,220937252.7
1488,1986,2,0.763738378,,Los Angeles,Rural,4,3.307751678,,153291773.3
1970,1962,1,0.689553116,,Houston,Urban,3,2.79016897,,201132028.3
2347,2018,1,0.274818809,,Kansas City,Suburban,2,2.011606106,,236369964.5
2633,1974,1,0.420582637,,Los Angeles,Suburban,4,1.787525813,,266001977.6
2404,1962,0,0.337099067,,Los Angeles,Rural,3,1.365667636,,242642920.4
2125,1969,1,0.652033153,,New York,Rural,1,2.529271201,,216289861.1
1493,2021,2,0.410111407,,Los Angeles,Urban,2,2.755782627,,151707240.7
2667,2009,1,0.378148818,,New York,Rural,1,2.078016972,,268886595.4
2637,2022,0,0.286640182,,New York,Suburban,4,2.426077203,,265520156.7
1018,1970,0,0.468124409,,Los Angeles,Urban,1,2.090543372,,104612412.8
2477,2010,1,0.275952331,,New York,Urban,3,2.923018172,,249533988
2505,1975,1,0.966312629,,New York,Suburban,3,3.703777623,,256019346.5
2617,2003,1,0.23905163,,New York,Suburban,4,1.491760786,,263327140.2
1396,1991,1,0.921974243,,Los Angeles,Urban,1,2.14422643,,144600688.2
2000,1960,0,0.485625788,,Houston,Rural,4,1.422605812,,203049824.4
2302,1986,1,0.440079392,,New York,Suburban,1,2.874831311,,232871009.3
1850,1960,0,0.308187821,,Kansas City,Urban,2,3.186611528,,187194935
2388,1976,0,0.672180701,,Los Angeles,Rural,3,3.795738198,,242830583.9
2354,1983,2,0.716975214,,Los Angeles,Rural,4,1.836615779,,239562622.3
2664,1987,0,0.520813866,,New York,Urban,2,3.850633618,,269572866.9
2367,2010,1,0.150136206,,Los Angeles,Suburban,2,1.189788015,,237724915.1
1821,2002,1,0.926659136,,Kansas City,Rural,4,2.80904159,,187268973.8
1454,2014,1,0.98229622,,Houston,Suburban,4,1.171398158,,150664336
2624,1952,1,0.487939074,,Los Angeles,Urban,2,3.681322563,,265590794.6
1724,2016,2,0.652294727,,Los Angeles,Suburban,1,2.589427171,,175980680.7
2678,1977,2,0.505268764,,Los Angeles,Rural,2,3.008045052,,270921947.2
2088,1963,2,0.389691686,,New York,Urban,4,3.494721778,,211550562.6
2099,2001,2,0.169586914,,Kansas City,Rural,2,1.450931867,,211106754.5
1710,1979,0,0.510460957,,Houston,Rural,1,1.115774686,,173905987.9
1142,2007,2,0.836546101,,Kansas City,Urban,3,3.636643438,,118925478.8
1916,2003,0,0.115328315,,Kansas City,Urban,3,1.944799682,,192572501.6
2938,2018,1,0.623896915,,Los Angeles,Suburban,2,1.386936724,,297168504.8
1827,1964,0,0.892694898,,Houston,Urban,1,2.405383711,,187688878.3
1604,1987,0,0.295794487,,Kansas City,Suburban,3,2.794918227,,162418591.3
2496,1963,2,0.264930278,,Houston,Urban,2,1.09291181,,251446619.8
2440,2006,1,0.795048963,,New York,Rural,2,1.824686975,,248317096.3
1304,2008,1,0.329577788,,Los Angeles,Suburban,1,1.098399623,,132275268.9
1735,1957,2,0.272785841,,New York,Urban,4,2.261006168,,175603504.7
2520,2021,0,0.440190326,,Houston,Suburban,2,3.685300087,,254587349.1
1290,1968,2,0.453251811,,Los Angeles,Suburban,4,3.947957234,,132077355.8
2963,1981,0,0.886690957,,New York,Suburban,4,2.911142661,,301361790.5
1101,1978,2,0.656599125,,Los Angeles,Rural,3,1.484913081,,113909364.1
2290,1990,2,0.465365311,,New York,Urban,4,3.71754817,,232010642.7
1866,1994,1,0.580949168,,Kansas City,Urban,1,2.54874347,,189910901.6
1967,1962,1,0.95856871,,Los Angeles,Suburban,3,1.461247936,,202077437.1
2645,1976,1,0.201893209,,Houston,Urban,3,3.765180008,,266196854.5
1973,1968,2,0.28694397,,Los Angeles,Rural,3,3.272407152,,199445150.4
1841,1975,1,0.966275836,,Houston,Suburban,2,3.195115818,,189531012.9
1961,2002,1,0.961592364,,New York,Rural,2,3.127542111,,201367527.5
1941,2000,2,0.259448879,,New York,Rural,4,1.601019463,,195872320.9
2800,1986,1,0.230597935,,Houston,Urban,3,1.633020075,,281630466.2
2026,1958,0,0.478976621,,New York,Urban,3,3.064878995,,205699749
1084,2001,1,0.144746463,,Los Angeles,Suburban,1,1.65916825,,109428169.9
2817,2003,0,0.689413179,,New York,Rural,4,2.31601509,,285620767
1327,1952,1,0.169746419,,Houston,Urban,1,3.346005477,,134224682.5
1815,2018,2,0.152226664,,Houston,Suburban,4,3.351857554,,182777522.6
2473,1957,2,0.536668243,,Kansas City,Suburban,4,2.359785318,,250730325.1
1453,1963,1,0.962007972,,Houston,Urban,2,3.376569815,,150783282.6
2947,1952,0,0.484116342,,New York,Rural,2,3.515865389,,297839271.6
1628,1973,1,0.420833043,,Houston,Suburban,1,2.964327254,,165446489.8
2244,1962,2,0.998161044,,New York,Urban,4,1.685277557,,230062201
2177,1992,1,0.578772065,,New York,Suburban,3,1.822035341,,221055513
1664,1978,2,0.437717266,,Kansas City,Urban,2,1.944523466,,169099425.6
1011,2021,0,0.447274732,,New York,Suburban,3,1.350412323,,103597654.6
2156,2000,0,0.275463546,,Houston,Rural,1,1.819478861,,217278778.6
1303,1991,2,0.561000752,,Houston,Suburban,2,1.628557673,,133527145.6
2316,1980,0,0.494969525,,Houston,Urban,2,2.365986249,,234567296.6
1974,2012,2,0.343715767,,New York,Urban,4,3.725312644,,199692977.3
2323,1975,2,0.244486078,,Houston,Urban,1,1.31344095,,233950938.5
2763,1967,2,0.380114982,,Los Angeles,Rural,4,3.160803772,,278957635.2
1782,2006,1,0.557814995,,Los Angeles,Urban,2,3.061849013,,181423713.7
1042,1956,0,0.152499945,,Houston,Urban,1,1.287262596,,105444044.4
1943,1997,1,0.238369626,,New York,Rural,2,3.767717215,,196024426.9
1342,2009,1,0.95289154,,Houston,Urban,1,2.705416606,,139307363.9
2349,1982,0,0.588569816,,Los Angeles,Urban,2,2.091176563,,238304687.3
2837,1952,1,0.157104373,,New York,Rural,3,3.26961575,,285255743
1497,1953,2,0.723778983,,Houston,Suburban,3,1.772096375,,153991802.1
1363,1953,1,0.155622583,,New York,Urban,4,3.080529511,,137879152.6
1890,1991,2,0.764986804,,Houston,Suburban,3,1.119133623,,193258869
1426,1958,0,0.77496645,,Kansas City,Rural,2,3.518224113,,147163699.1
2004,2000,1,0.685971078,,New York,Urban,2,2.344512541,,204240693.8
1020,1966,0,0.75898409,,Los Angeles,Urban,3,2.910078743,,106448176.4
1406,1966,2,0.179169203,,Los Angeles,Rural,4,1.663713459,,142145624.5
1618,1969,1,0.754102497,,Los Angeles,Urban,3,3.031221138,,166237854.1
2014,1963,2,0.223019488,,Los Angeles,Suburban,1,3.316720828,,203153851.5
1335,1971,2,0.405555317,,Houston,Suburban,1,2.419639561,,136059249.5
2838,2001,2,0.948470728,,Houston,Rural,1,2.853180772,,288956342.2
2140,1976,0,0.55258793,,New York,Urban,3,2.368977771,,217325613
2147,1992,0,0.970683789,,Kansas City,Urban,3,3.682274108,,220134589.5
1398,1952,0,0.180030213,,Kansas City,Rural,3,2.493607542,,141392171.6
1792,1957,1,0.52980094,,New York,Suburban,1,3.525426127,,182513411.7
2827,1959,2,0.156162088,,Los Angeles,Suburban,4,3.404056175,,284296114.7
1714,1978,0,0.667189236,,Kansas City,Rural,2,2.231514464,,175228309.8
1050,1989,2,0.170836301,,Kansas City,Urban,3,1.690253476,,106340950.5
2806,2014,0,0.257831022,,New York,Suburban,4,2.218246398,,282300523.6
1323,1970,2,0.332947279,,Los Angeles,Urban,2,3.478652127,,134630635.3
1788,1973,0,0.773869466,,Houston,Suburban,2,1.682897607,,183145564.7
1140,2022,0,0.247565907,,Houston,Urban,2,2.573309038,,115535827.7
1469,2009,0,0.861968848,,Kansas City,Suburban,4,3.418290244,,151736216
1786,1975,0,0.218713545,,Houston,Urban,4,2.060432425,,180288100.2
2825,1958,2,0.131720004,,New York,Rural,1,2.926628911,,283793097.2
2357,1969,0,0.455540877,,Kansas City,Suburban,4,1.736894722,,238577971.5
2916,2005,0,0.981497478,,Kansas City,Rural,4,1.327838336,,296897075.3
1963,1985,0,0.199308005,,Los Angeles,Suburban,4,3.383152675,,197940276.5
2007,1985,2,0.1915466,,Houston,Suburban,2,1.29690587,,202085000.9
1372,2022,0,0.77604986,,Los Angeles,Suburban,3,1.814144185,,141371310.1
2587,1971,2,0.380945525,,Kansas City,Urban,1,3.565328266,,261222127.2
1493,1950,1,0.745553456,,Houston,Suburban,3,2.039407861,,153715722.9
2562,2018,2,0.28000953,,Los Angeles,Rural,3,3.919136049,,258108982.9
2692,2022,1,0.514064795,,Houston,Urban,4,3.939203004,,272290764.2
1750,1986,0,0.33876089,,Kansas City,Urban,1,1.804828061,,177064166.6
2179,2021,0,0.506375393,,Kansas City,Suburban,3,1.122934667,,220676097.1
1290,1962,2,0.792187383,,Kansas City,Urban,3,3.115189853,,133689576.2
2671,1992,0,0.785808946,,New York,Suburban,1,2.352959508,,271410516.7
2167,1986,0,0.564195059,,Los Angeles,Rural,4,1.302258532,,220003644.7
1105,1974,2,0.935534659,,Los Angeles,Urban,3,3.122568457,,115846865.9
2443,1970,0,0.337405692,,Kansas City,Urban,2,1.093524727,,246434042.8
1669,1990,1,0.316280216,,Los Angeles,Rural,3,3.610590071,,169087195.3
2681,2022,1,0.652425761,,Kansas City,Rural,2,1.415957587,,271593325.6
1001,1991,0,0.659167331,,Los Angeles,Suburban,4,1.381935636,,103859481.8
2968,1991,0,0.141886036,,Houston,Urban,3,1.527016894,,297933956.4
1588,1951,1,0.646999941,,Los Angeles,Rural,1,3.880799075,,162756059.6
1643,2017,0,0.436992542,,Kansas City,Urban,1,3.079508081,,166795925.8
1089,1957,1,0.772698273,,Los Angeles,Rural,3,3.404114606,,113518800
2368,2010,2,0.827295098,,Houston,Urban,4,2.192904957,,241405943.4
1349,1963,1,0.596938438,,Houston,Rural,4,2.008938183,,138555362.6
2482,1970,0,0.101534528,,Houston,Urban,1,1.70345202,,249150431.5
2286,1973,0,0.672729229,,Kansas City,Suburban,3,2.441944085,,232546792
2374,1999,1,0.773993152,,New York,Urban,4,2.655486201,,241809127.2
2131,1994,1,0.32408494,,Kansas City,Suburban,1,2.895324531,,215152574
2609,2013,0,0.518181401,,Houston,Suburban,2,1.771355512,,263773758.7
2062,2013,0,0.969153961,,Los Angeles,Suburban,3,3.845962243,,211534217
1908,1975,0,0.368303998,,Houston,Urban,2,1.509275495,,193094715.7
1158,1981,2,0.300837926,,New York,Urban,2,3.896959524,,117946461.6
2606,2006,2,0.289769311,,New York,Suburban,4,1.044568368,,262452189.2
1958,2002,1,0.602920751,,Houston,Rural,4,2.443377075,,199322857
1311,1982,1,0.954808391,,Kansas City,Urban,4,2.000103514,,136449049.7
2264,2001,2,0.647821116,,New York,Urban,3,2.347370242,,230115158.3
2961,1967,2,0.372990808,,Houston,Urban,2,2.711993737,,298588353.6
1444,1984,1,0.6747128,,Kansas City,Urban,3,2.306767474,,148311571.6
1297,1961,2,0.662358068,,Los Angeles,Suburban,4,2.244540551,,133730130.9
1951,2000,1,0.637232622,,Kansas City,Rural,2,3.198170246,,198761025.9
1035,1959,0,0.243483586,,New York,Rural,3,3.057628825,,105416740.1
2107,2001,1,0.671110119,,Kansas City,Rural,3,3.499813846,,214598036.6
2475,1983,2,0.487148007,,Kansas City,Rural,1,1.749876944,,250356980.8
2909,2016,2,0.116732853,,Los Angeles,Suburban,3,2.828585529,,291920808.2
2798,1988,2,0.585788038,,Houston,Urban,4,2.755584356,,283350609
2845,1957,1,0.990340071,,Kansas City,Urban,3,2.109213433,,290109891.4
2408,1978,2,0.414765632,,Los Angeles,Suburban,2,2.458172626,,243423191.1
2195,1971,1,0.969003296,,New York,Urban,3,1.94134643,,224920617.5
2399,2019,0,0.186585167,,Houston,Suburban,1,1.425533193,,241009840.8
2708,2010,0,0.759205104,,New York,Rural,2,1.641403632,,274884130.8
2385,1992,2,0.202896995,,Houston,Suburban,2,1.316540939,,239908225.5
1558,1998,1,0.346214416,,Kansas City,Urban,1,3.049208726,,157954762.7
1890,1978,1,0.613756752,,Kansas City,Urban,4,2.982182179,,192737447.4
1140,1980,2,0.633501725,,Houston,Urban,2,3.851819115,,117811395.1
1886,2002,1,0.797690186,,New York,Rural,4,3.189035241,,193152628.6
2941,1983,2,0.653780267,,New York,Suburban,2,1.156137516,,297795611.6
2141,1987,2,0.634253234,,New York,Suburban,2,3.652735522,,217865221.3
2300,2006,0,0.921117778,,Kansas City,Urban,4,3.588025489,,235159690.8
1725,1953,2,0.506944677,,Houston,Suburban,2,2.329960962,,175699470.5
2243,1951,1,0.302739201,,Houston,Urban,4,2.757589152,,226600515.2
2928,1961,2,0.245609727,,New York,Suburban,1,3.928234997,,294722666.3
2049,1984,0,0.459995137,,Kansas City,Rural,4,2.596913092,,207789744.2
1520,2019,0,0.74147748,,Houston,Rural,1,3.715965485,,156056084.8
2806,2021,1,0.138289136,,Houston,Suburban,2,1.249116273,,281515129.4
1009,1970,2,0.216148048,,New York,Rural,4,1.573155606,,102603726.9
1983,2010,1,0.195502114,,New York,Rural,2,2.32226483,,199636680.4
1377,1984,1,0.626725138,,Houston,Rural,4,2.754270425,,141455196
2656,1997,2,0.318578185,,Kansas City,Urban,1,3.448683556,,267671542.2
2660,1964,0,0.249633485,,Los Angeles,Suburban,1,3.964786345,,267890526.4
1681,2020,1,0.633493648,,Houston,Suburban,4,2.166554489,,171664959.8
1583,1964,1,0.785178924,,Houston,Urban,1,1.142246908,,162676563.1
1151,1955,0,0.398939425,,Kansas City,Urban,2,3.40351451,,117789960.7
1719,2017,2,0.620384145,,Houston,Rural,2,2.813142157,,175382906.4
2072,1971,2,0.188311972,,Los Angeles,Suburban,3,1.595628577,,208711232
2177,1981,2,0.941671927,,Kansas City,Urban,1,2.48448537,,222894696
1858,1971,0,0.403206567,,Los Angeles,Rural,2,3.226930737,,188418052.6
2316,1976,1,0.997755124,,Los Angeles,Suburban,4,3.311235361,,237292118.3
2603,1964,0,0.98072898,,Houston,Rural,1,2.498855236,,265736059
1049,1993,1,0.800941104,,Los Angeles,Suburban,2,1.91564359,,109318378.8
1663,1958,1,0.118060386,,Houston,Rural,1,3.921227746,,167579394
1530,1983,2,0.589127428,,Houston,Suburban,4,2.990087833,,156609893.7
2635,2022,2,0.178152778,,Kansas City,Suburban,2,2.224712558,,264702617.3
2083,1964,2,0.905624223,,Kansas City,Suburban,3,1.841389673,,213451225.3
2190,2011,0,0.810672627,,Kansas City,Suburban,3,3.193308949,,223502861.3
2225,1994,2,0.975106339,,Houston,Rural,1,1.726550337,,227740023
1856,2021,0,0.647544658,,Los Angeles,Urban,4,1.515129967,,189161358
1145,2007,2,0.569955524,,Los Angeles,Suburban,2,2.589501667,,117763990.2
1914,1968,2,0.56707647,,Kansas City,Suburban,4,1.869962178,,194890629.5
2699,1965,2,0.447803537,,Kansas City,Suburban,2,2.886715435,,272785521.3
2993,1957,0,0.521821061,,Houston,Suburban,1,1.353816025,,302390641.5
1992,1982,1,0.671871325,,New York,Rural,2,2.964823314,,203106718.4
2462,1967,0,0.939652847,,New York,Urban,4,1.849889584,,251517006
1241,1984,0,0.636295904,,Houston,Urban,4,1.000728803,,127751534.2
1580,1992,0,0.871404348,,New York,Urban,1,1.380808173,,162665582.4
1686,1999,1,0.87650192,,New York,Rural,4,3.800846134,,173607573.1
2584,1952,0,0.566949408,,New York,Urban,2,3.602063917,,261959901.8
1482,2008,2,0.412722677,,Kansas City,Rural,1,1.700827096,,150556175.4
2131,1977,1,0.675616486,,Los Angeles,Rural,2,3.335115714,,217078216.1
2249,1995,0,0.501289608,,Los Angeles,Suburban,4,2.82571478,,227958376.6
1672,2013,0,0.173296781,,Kansas City,Rural,1,3.912714134,,168459937.5
1630,2019,1,0.44002819,,Kansas City,Urban,2,2.120816979,,165499202.2
1660,1996,0,0.994664924,,Kansas City,Urban,4,3.044381838,,171536653.3
1661,1963,1,0.143660683,,New York,Urban,4,1.190607167,,167427599
2455,1956,2,0.727000221,,Houston,Suburban,3,2.18874204,,249824156.8
1804,1980,0,0.857069835,,Houston,Suburban,4,3.891452984,,185392208.1
2678,2000,0,0.683853313,,New York,Suburban,2,2.616942623,,271630537.3
1418,1978,2,0.612773408,,New York,Rural,1,1.86363851,,145318639.9
1987,1964,0,0.736798975,,Kansas City,Urban,3,1.360812889,,202931055.8
2478,1974,0,0.486408464,,Kansas City,Rural,4,3.110585021,,250910336.2
2183,2010,1,0.182225564,,Los Angeles,Rural,4,2.93456813,,219716220.4
2546,1990,0,0.966134579,,Kansas City,Urban,4,2.121816141,,259954809.1
1649,2018,2,0.489070693,,New York,Suburban,2,3.852824056,,167799315.3
1968,1953,0,0.698850313,,Los Angeles,Urban,3,1.066608439,,200874247.2
1589,2006,1,0.578179393,,Kansas City,Rural,2,1.911171555,,162139234.8
2100,1980,2,0.149205765,,Los Angeles,Rural,3,3.763208459,,211433269.5
1508,1952,2,0.957471941,,Los Angeles,Suburban,1,1.962806315,,156179570.2
1440,2016,2,0.813283504,,Kansas City,Rural,2,1.756758502,,148373174.4
2277,1999,2,0.234188105,,Houston,Rural,2,2.60266123,,229326140.1
1920,1966,1,0.983483989,,New York,Urban,1,3.47140525,,197532775.3
1769,2009,1,0.763211235,,New York,Suburban,3,1.309440283,,181054264.2
2343,2015,1,0.525089485,,Los Angeles,Urban,4,3.829062129,,237472627.1
2826,1973,1,0.650233051,,Houston,Urban,1,3.385218644,,286425056.7
1262,1981,0,0.196063014,,Houston,Urban,4,1.543750767,,127706096.4
2620,1968,1,0.604370359,,Kansas City,Rural,4,3.136023884,,265752053.6
2681,2015,0,0.166294965,,Kansas City,Rural,1,2.154876168,,269183090.5
2858,2009,2,0.590369731,,New York,Suburban,3,2.206884034,,289177365
2577,2015,0,0.59742612,,Kansas City,Rural,4,3.349870277,,261178370.9
2397,1964,0,0.886994907,,Kansas City,Suburban,1,3.888354424,,244771601.1
1636,1984,0,0.75255175,,Los Angeles,Urban,2,1.379967619,,167761256.3
2190,2018,1,0.324597153,,Houston,Urban,2,2.261890711,,220937627.6
2960,1976,1,0.899583528,,Houston,Rural,2,2.442824824,,301036129.5
2776,1956,2,0.615918398,,Kansas City,Rural,1,2.128935451,,281264262.2
1458,1955,1,0.645741531,,Kansas City,Suburban,2,2.089567371,,149645425.2
1998,1982,0,0.252083232,,Kansas City,Rural,4,1.156806003,,201552176.6
2303,2007,1,0.871996236,,New York,Rural,2,3.056615862,,235089227.4
1699,1998,1,0.937868604,,New York,Rural,2,2.308643251,,175007491.3
1301,1966,0,0.797491585,,Los Angeles,Urban,4,1.584381408,,134691286.5
2554,1991,2,0.946677207,,New York,Rural,2,3.448100507,,260691993.6
2603,2021,1,0.372069914,,Houston,Rural,4,3.407682244,,262645925.7
2241,1989,2,0.875007252,,New York,Urban,2,2.459174884,,228969474.4
2125,1995,0,0.540003829,,Houston,Urban,4,1.895351983,,215682170.5
1553,2020,1,0.247525483,,New York,Urban,2,2.914278177,,156891198.3
1287,2019,2,0.701920539,,New York,Urban,4,1.864456407,,132609436.9
2190,2017,2,0.715708244,,Los Angeles,Rural,1,1.708023791,,222826643
1620,1950,0,0.358232062,,Kansas City,Rural,4,3.191543962,,164595526.1
2005,2001,1,0.124743998,,Kansas City,Rural,2,1.120975719,,201437793.2
1035,1984,2,0.279862533,,Kansas City,Suburban,2,1.284305413,,105330635.6
